table_schema,table_name
pg_catalog,pg_stat_progress_analyze
pg_catalog,pg_stat_progress_basebackup
pg_catalog,pg_stat_progress_cluster
pg_catalog,pg_stat_progress_copy
pg_catalog,pg_stat_progress_create_index
pg_catalog,pg_stat_progress_vacuum
pg_catalog,pg_stat_recovery_prefetch
pg_catalog,pg_stat_replication
pg_catalog,pg_stat_replication_slots
pg_catalog,pg_stat_slru
pg_catalog,pg_stat_ssl
pg_catalog,pg_stat_subscription
pg_catalog,pg_stat_subscription_stats
pg_catalog,pg_stat_sys_indexes
pg_catalog,pg_stat_sys_tables
pg_catalog,pg_stat_user_functions
pg_catalog,pg_stat_user_indexes
pg_catalog,pg_stat_user_tables
pg_catalog,pg_stat_wal
pg_catalog,pg_stat_wal_receiver
pg_catalog,pg_stat_xact_all_tables
pg_catalog,pg_stat_xact_sys_tables
pg_catalog,pg_stat_xact_user_functions
pg_catalog,pg_stat_xact_user_tables
pg_catalog,pg_statio_all_indexes
pg_catalog,pg_statio_all_sequences
pg_catalog,pg_statio_all_tables
pg_catalog,pg_statio_sys_indexes
pg_catalog,pg_statio_sys_sequences
pg_catalog,pg_statio_sys_tables
pg_catalog,pg_statio_user_indexes
pg_catalog,pg_statio_user_sequences
pg_catalog,pg_statio_user_tables
pg_catalog,pg_statistic
pg_catalog,pg_statistic_ext
pg_catalog,pg_statistic_ext_data
pg_catalog,pg_stats
pg_catalog,pg_stats_ext
pg_catalog,pg_stats_ext_exprs
pg_catalog,pg_subscription
pg_catalog,pg_subscription_rel
pg_catalog,pg_tables
pg_catalog,pg_tablespace
pg_catalog,pg_timezone_abbrevs
pg_catalog,pg_timezone_names
pg_catalog,pg_transform
pg_catalog,pg_trigger
pg_catalog,pg_ts_config
pg_catalog,pg_ts_config_map
pg_catalog,pg_ts_dict
pg_catalog,pg_ts_parser
pg_catalog,pg_ts_template
pg_catalog,pg_type
pg_catalog,pg_user
pg_catalog,pg_user_mapping
pg_catalog,pg_user_mappings
pg_catalog,pg_views
pr,bom
pr,c
pr,d
pr,i
pr,l
pr,p
pr,pc
pr,pch
pr,pd
pr,pdoc
pr,pi
pr,plph
pr,pm
pr,pmi
pr,pmpdc
pr,pp
pr,ppp
pr,pr
pr,psc
pr,sr
pr,th
pr,tha
pr,um
pr,w
pr,wr
production,billofmaterials
production,culture
production,document
production,illustration
production,location
production,product
production,productcategory
production,productcosthistory
production,productdescription
production,productdocument
production,productinventory
production,productlistpricehistory
production,productmodel
production,productmodelillustration
production,productmodelproductdescriptionculture
production,productphoto
production,productproductphoto
production,productreview
production,productsubcategory
production,scrapreason
production,transactionhistory
production,transactionhistoryarchive
production,unitmeasure
production,vproductmodelcatalogdescription
production,vproductmodelinstructions
production,workorder
production,workorderrouting
pu,pod
pu,poh
pu,pv
pu,sm
pu,v
purchasing,productvendor
purchasing,purchaseorderdetail
purchasing,purchaseorderheader
purchasing,shipmethod
purchasing,vendor
purchasing,vvendorwithaddresses
purchasing,vvendorwithcontacts
sa,c
sa,cc
sa,cr
sa,crc
sa,cu
sa,pcc
sa,s
sa,sci
sa,so
sa,sod
sa,soh
sa,sohsr
sa,sop
sa,sp
sa,spqh
sa,sr
sa,st
sa,sth
sa,tr
sales,countryregioncurrency
sales,creditcard
sales,currency
sales,currencyrate
sales,customer
sales,personcreditcard
sales,salesorderdetail
sales,salesorderheader
sales,salesorderheadersalesreason
sales,salesperson
sales,salespersonquotahistory
sales,salesreason
sales,salestaxrate
sales,salesterritory
sales,salesterritoryhistory
sales,shoppingcartitem
sales,specialoffer
sales,specialofferproduct
sales,store
sales,vindividualcustomer
sales,vpersondemographics
sales,vsalesperson
sales,vsalespersonsalesbyfiscalyears
sales,vsalespersonsalesbyfiscalyearsdata
sales,vstorewithaddresses
sales,vstorewithcontacts
sales,vstorewithdemographics
